Batch ID,Source ID,Counted Sample ID,Existing or New,URL / Official Record ID,Publisher/Institution,Source Origin Group,Source Type,Primary/Official Classification,Accessibility Result,Final URL,Identity Result,Claim Support Result,Qualifies as Evidence,Independence Pair ID,Reviewer Agent ID,Review Date,Review Time,Final Review Status,Notes
MV-D,SRC-DEC-STUDIO-NAME-001-222,CNT-DEC-STUDIO-NAME-001-111,EXISTING,https://www.ea.com/ea-studios/criterion-games,UNRESOLVED,ORG:www.ea.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.ea.com/ea-studios/criterion-games,FAIL,FAIL,NO,PAIR-111,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-223,CNT-DEC-STUDIO-NAME-001-112,EXISTING,https://www.codemasters.com/,Codemasters,ORG:www.codemasters.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.codemasters.com/,FAIL,FAIL,NO,PAIR-112,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-224,CNT-DEC-STUDIO-NAME-001-112,EXISTING,https://www.ea.com/ea-studios/codemasters,UNRESOLVED,ORG:www.ea.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.ea.com/ea-studios/codemasters,FAIL,FAIL,NO,PAIR-112,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-225,CNT-DEC-STUDIO-NAME-001-113,EXISTING,https://www.remedygames.com/,Remedy Entertainment,ORG:www.remedygames.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.remedygames.com/,FAIL,FAIL,NO,PAIR-113,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-226,CNT-DEC-STUDIO-NAME-001-113,EXISTING,https://www.remedygames.com/games,UNRESOLVED,ORG:www.remedygames.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.remedygames.com/games,FAIL,FAIL,NO,PAIR-113,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-227,CNT-DEC-STUDIO-NAME-001-114,EXISTING,https://www.cdprojektred.com/,CD Projekt Red,ORG:www.cdprojektred.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.cdprojektred.com/,FAIL,FAIL,NO,PAIR-114,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-228,CNT-DEC-STUDIO-NAME-001-114,EXISTING,https://www.cdprojektred.com/en/games,UNRESOLVED,ORG:www.cdprojektred.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.cdprojektred.com/en/games,FAIL,FAIL,NO,PAIR-114,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-229,CNT-DEC-STUDIO-NAME-001-115,EXISTING,https://techland.net/,Techland,ORG:techland.net,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://techland.net/,FAIL,FAIL,NO,PAIR-115,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-230,CNT-DEC-STUDIO-NAME-001-115,EXISTING,https://techland.net/games,UNRESOLVED,ORG:techland.net,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://techland.net/games,FAIL,FAIL,NO,PAIR-115,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-231,CNT-DEC-STUDIO-NAME-001-116,EXISTING,https://www.blooberteam.com/,Bloober Team,ORG:www.blooberteam.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.blooberteam.com/,FAIL,FAIL,NO,PAIR-116,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-232,CNT-DEC-STUDIO-NAME-001-116,EXISTING,https://www.blooberteam.com/games,UNRESOLVED,ORG:www.blooberteam.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.blooberteam.com/games,FAIL,FAIL,NO,PAIR-116,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-233,CNT-DEC-STUDIO-NAME-001-117,EXISTING,https://peoplecanfly.com/,People Can Fly,ORG:peoplecanfly.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://peoplecanfly.com/,FAIL,FAIL,NO,PAIR-117,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-234,CNT-DEC-STUDIO-NAME-001-117,EXISTING,https://peoplecanfly.com/games/,UNRESOLVED,ORG:peoplecanfly.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://peoplecanfly.com/games/,FAIL,FAIL,NO,PAIR-117,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-235,CNT-DEC-STUDIO-NAME-001-118,EXISTING,https://www.asobostudio.com/,Asobo Studio,ORG:www.asobostudio.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.asobostudio.com/,FAIL,FAIL,NO,PAIR-118,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-236,CNT-DEC-STUDIO-NAME-001-118,EXISTING,https://www.asobostudio.com/games,UNRESOLVED,ORG:www.asobostudio.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.asobostudio.com/games,FAIL,FAIL,NO,PAIR-118,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error timed out>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-237,CNT-DEC-STUDIO-NAME-001-119,EXISTING,https://larian.com/,Larian Studios,ORG:larian.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://larian.com/,FAIL,FAIL,NO,PAIR-119,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-238,CNT-DEC-STUDIO-NAME-001-119,EXISTING,https://dont-nod.com/en/games/,UNRESOLVED,ORG:dont-nod.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://dont-nod.com/en/games/,FAIL,FAIL,NO,PAIR-119,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-239,CNT-DEC-STUDIO-NAME-001-120,EXISTING,https://www.quanticdream.com/,Quantic Dream,ORG:www.quanticdream.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.quanticdream.com/,FAIL,FAIL,NO,PAIR-120,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
MV-D,SRC-DEC-STUDIO-NAME-001-240,CNT-DEC-STUDIO-NAME-001-120,EXISTING,https://www.quanticdream.com/en/games,UNRESOLVED,ORG:www.quanticdream.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,RECHECK_REQUIRED,https://www.quanticdream.com/en/games,FAIL,FAIL,NO,PAIR-120,independent-market-evidence-verification-reviewer-mv-d,2026-08-10,12:25:06+0300,NEEDS_RECHECK,Live direct review. URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1032)>. Pair independence evaluated separately; same corporate root cannot form a qualifying pair.
