Source ID,Sample ID,Collector Agent ID,Reviewer Agent ID,Accessibility Result,Identity Result,Claim Support Result,Classification Result,Independence Result,Final Review Status,Review Date,Review Time,Notes,Replacement Source ID
SRC-DEC-STUDIO-NAME-001-086,CNT-DEC-STUDIO-NAME-001-043,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-087,CNT-DEC-STUDIO-NAME-001-044,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-088,CNT-DEC-STUDIO-NAME-001-044,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_FROM_SUBJECT,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-089,CNT-DEC-STUDIO-NAME-001-045,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-090,CNT-DEC-STUDIO-NAME-001-045,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-091,CNT-DEC-STUDIO-NAME-001-046,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-092,CNT-DEC-STUDIO-NAME-001-046,market-research-director,quality-assurance-director,VERIFIED_ACCESSIBLE,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-093,CNT-DEC-STUDIO-NAME-001-047,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-094,CNT-DEC-STUDIO-NAME-001-047,market-research-director,quality-assurance-director,BROKEN_LINK,FAIL,FAIL,PASS,UNRESOLVED,REJECTED,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-095,CNT-DEC-STUDIO-NAME-001-048,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-096,CNT-DEC-STUDIO-NAME-001-048,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_FROM_SUBJECT,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-097,CNT-DEC-STUDIO-NAME-001-049,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-098,CNT-DEC-STUDIO-NAME-001-049,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_FROM_SUBJECT,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-099,CNT-DEC-STUDIO-NAME-001-050,market-research-director,quality-assurance-director,VERIFIED_ACCESSIBLE,PASS,PASS,PASS,INDEPENDENT_PAIR_MEMBER,REVIEWED,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-100,CNT-DEC-STUDIO-NAME-001-050,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-101,CNT-DEC-STUDIO-NAME-001-051,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-102,CNT-DEC-STUDIO-NAME-001-051,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_FROM_SUBJECT,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-103,CNT-DEC-STUDIO-NAME-001-052,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-104,CNT-DEC-STUDIO-NAME-001-052,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-105,CNT-DEC-STUDIO-NAME-001-053,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-106,CNT-DEC-STUDIO-NAME-001-053,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_FROM_SUBJECT,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-107,CNT-DEC-STUDIO-NAME-001-054,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-108,CNT-DEC-STUDIO-NAME-001-054,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-109,CNT-DEC-STUDIO-NAME-001-055,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-110,CNT-DEC-STUDIO-NAME-001-055,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-111,CNT-DEC-STUDIO-NAME-001-056,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-112,CNT-DEC-STUDIO-NAME-001-056,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-113,CNT-DEC-STUDIO-NAME-001-057,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-114,CNT-DEC-STUDIO-NAME-001-057,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-115,CNT-DEC-STUDIO-NAME-001-058,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-116,CNT-DEC-STUDIO-NAME-001-058,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_FROM_SUBJECT,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-117,CNT-DEC-STUDIO-NAME-001-059,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-118,CNT-DEC-STUDIO-NAME-001-059,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_FROM_SUBJECT,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-119,CNT-DEC-STUDIO-NAME-001-060,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-120,CNT-DEC-STUDIO-NAME-001-060,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_FROM_SUBJECT,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-121,CNT-DEC-STUDIO-NAME-001-061,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-122,CNT-DEC-STUDIO-NAME-001-061,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_FROM_SUBJECT,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-123,CNT-DEC-STUDIO-NAME-001-062,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-124,CNT-DEC-STUDIO-NAME-001-062,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_FROM_SUBJECT,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-125,CNT-DEC-STUDIO-NAME-001-063,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-126,CNT-DEC-STUDIO-NAME-001-063,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-127,CNT-DEC-STUDIO-NAME-001-064,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-128,CNT-DEC-STUDIO-NAME-001-064,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_FROM_SUBJECT,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-129,CNT-DEC-STUDIO-NAME-001-065,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-130,CNT-DEC-STUDIO-NAME-001-065,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-131,CNT-DEC-STUDIO-NAME-001-066,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-132,CNT-DEC-STUDIO-NAME-001-066,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-133,CNT-DEC-STUDIO-NAME-001-067,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-134,CNT-DEC-STUDIO-NAME-001-067,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-135,CNT-DEC-STUDIO-NAME-001-068,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-136,CNT-DEC-STUDIO-NAME-001-068,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-137,CNT-DEC-STUDIO-NAME-001-069,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-138,CNT-DEC-STUDIO-NAME-001-069,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-139,CNT-DEC-STUDIO-NAME-001-070,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-140,CNT-DEC-STUDIO-NAME-001-070,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-141,CNT-DEC-STUDIO-NAME-001-071,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-142,CNT-DEC-STUDIO-NAME-001-071,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-143,CNT-DEC-STUDIO-NAME-001-072,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-144,CNT-DEC-STUDIO-NAME-001-072,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-145,CNT-DEC-STUDIO-NAME-001-073,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-146,CNT-DEC-STUDIO-NAME-001-073,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-147,CNT-DEC-STUDIO-NAME-001-074,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-148,CNT-DEC-STUDIO-NAME-001-074,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-149,CNT-DEC-STUDIO-NAME-001-075,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-150,CNT-DEC-STUDIO-NAME-001-075,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-151,CNT-DEC-STUDIO-NAME-001-076,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-152,CNT-DEC-STUDIO-NAME-001-076,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-153,CNT-DEC-STUDIO-NAME-001-077,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-154,CNT-DEC-STUDIO-NAME-001-077,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-155,CNT-DEC-STUDIO-NAME-001-078,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-156,CNT-DEC-STUDIO-NAME-001-078,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-157,CNT-DEC-STUDIO-NAME-001-079,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-158,CNT-DEC-STUDIO-NAME-001-079,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-159,CNT-DEC-STUDIO-NAME-001-080,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-160,CNT-DEC-STUDIO-NAME-001-080,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-161,CNT-DEC-STUDIO-NAME-001-081,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-162,CNT-DEC-STUDIO-NAME-001-081,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-163,CNT-DEC-STUDIO-NAME-001-082,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-164,CNT-DEC-STUDIO-NAME-001-082,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-165,CNT-DEC-STUDIO-NAME-001-083,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-166,CNT-DEC-STUDIO-NAME-001-083,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-167,CNT-DEC-STUDIO-NAME-001-084,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-168,CNT-DEC-STUDIO-NAME-001-084,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-169,CNT-DEC-STUDIO-NAME-001-085,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,INDEPENDENT_PAIR_MEMBER,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
SRC-DEC-STUDIO-NAME-001-170,CNT-DEC-STUDIO-NAME-001-085,market-research-director,quality-assurance-director,RECHECK_REQUIRED,FAIL,FAIL,PASS,UNRESOLVED,NEEDS_RECHECK,2026-08-08,20:51:10+03:00,Direct HTTP review; redirect recorded in source register,NOT_APPLICABLE
