Counted Sample ID,Sample ID,Event ID,Official Brand/Company or Event Name,Primary Layer,Secondary Tags,Status,Country,Region,Scale,Scale Criterion,Main Activity,Main Platform Focus,Name Structural Form,Suffix/Descriptor,Rebrand History,Known Naming/Brand Problem,Activity Evidence 1,Activity Evidence 2,Source IDs,Last Verification Date,Include/Exclude/Escalate,Layer Assignment Rationale,Confidence,Reviewer,Related Sample/Event ID,Canonical Entity ID,Normalized Entity Name,Parent Entity ID,Entity Relationship,Primary Counted Layer,Historical Case Relationship,Duplicate Review Status,Scale Category,Scale Basis,Scale Evidence Source IDs,Scale Confidence,Scale Review Status,Historical Old Name,Historical New Name or Resolution,Historical Event Date,Historical Verified Reason,Historical Case Classification,Historical Reason Confidence
CNT-DEC-STUDIO-NAME-001-047,SMP-DEC-STUDIO-NAME-001-047,NOT APPLICABLE,Weather Factory,Bağımsız stüdyolar,game/creative market comparator,STATUS_UNCERTAIN,United Kingdom,Avrupa,NOT_APPLICABLE,Official site/portfolio breadth coding; employee count not asserted,Game development/publishing,PC/console/mobile or multi-platform,İki kelime,Yok,NOT VERIFIED,NOT VERIFIED,QUALIFYING_EVIDENCE_INCOMPLETE,QUALIFYING_EVIDENCE_INCOMPLETE,SRC-DEC-STUDIO-NAME-001-093;SRC-DEC-STUDIO-NAME-001-094,2026-08-08,ESCALATE,Primary activity and official portfolio aligned to layer; no secondary quota count,LOW — fail-closed source review,quality-assurance-director,NOT APPLICABLE,CAN-DEC-STUDIO-NAME-001-047,weather factory,NOT_APPLICABLE,INDEPENDENT_SAMPLE_UNIT,Bağımsız stüdyolar,HISTORICAL_EVENT_SUBJECT,REVIEWED_UNIQUE,NOT_APPLICABLE,Historical case,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,RECORDED_IN_CASE_NAME,RECORDED_IN_CASE_NAME,NEEDS_RECHECK,REASON_UNVERIFIED,STATUS_UNCERTAIN,LOW
CNT-DEC-STUDIO-NAME-001-048,SMP-DEC-STUDIO-NAME-001-048,NOT APPLICABLE,Hello Games,Bağımsız stüdyolar,game/creative market comparator,STATUS_UNCERTAIN,United Kingdom,Avrupa,NOT_APPLICABLE,Official site/portfolio breadth coding; employee count not asserted,Game development/publishing,PC/console/mobile or multi-platform,İki kelime,Games,NOT VERIFIED,NOT VERIFIED,QUALIFYING_EVIDENCE_INCOMPLETE,QUALIFYING_EVIDENCE_INCOMPLETE,SRC-DEC-STUDIO-NAME-001-095;SRC-DEC-STUDIO-NAME-001-096,2026-08-08,ESCALATE,Primary activity and official portfolio aligned to layer; no secondary quota count,LOW — fail-closed source review,quality-assurance-director,NOT APPLICABLE,CAN-DEC-STUDIO-NAME-001-048,hello games,NOT_APPLICABLE,INDEPENDENT_SAMPLE_UNIT,Bağımsız stüdyolar,HISTORICAL_EVENT_SUBJECT,REVIEWED_UNIQUE,NOT_APPLICABLE,Historical case,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,RECORDED_IN_CASE_NAME,RECORDED_IN_CASE_NAME,NEEDS_RECHECK,REASON_UNVERIFIED,STATUS_UNCERTAIN,LOW
CNT-DEC-STUDIO-NAME-001-049,SMP-DEC-STUDIO-NAME-001-049,NOT APPLICABLE,ustwo games,Bağımsız stüdyolar,game/creative market comparator,STATUS_UNCERTAIN,United Kingdom,Avrupa,NOT_APPLICABLE,Official site/portfolio breadth coding; employee count not asserted,Game development/publishing,PC/console/mobile or multi-platform,İki kelime,games,NOT VERIFIED,NOT VERIFIED,QUALIFYING_EVIDENCE_INCOMPLETE,QUALIFYING_EVIDENCE_INCOMPLETE,SRC-DEC-STUDIO-NAME-001-097;SRC-DEC-STUDIO-NAME-001-098,2026-08-08,ESCALATE,Primary activity and official portfolio aligned to layer; no secondary quota count,LOW — fail-closed source review,quality-assurance-director,NOT APPLICABLE,CAN-DEC-STUDIO-NAME-001-049,ustwo games,NOT_APPLICABLE,INDEPENDENT_SAMPLE_UNIT,Bağımsız stüdyolar,HISTORICAL_EVENT_SUBJECT,REVIEWED_UNIQUE,NOT_APPLICABLE,Historical case,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,RECORDED_IN_CASE_NAME,RECORDED_IN_CASE_NAME,NEEDS_RECHECK,REASON_UNVERIFIED,STATUS_UNCERTAIN,LOW
CNT-DEC-STUDIO-NAME-001-050,SMP-DEC-STUDIO-NAME-001-050,NOT APPLICABLE,Triband,Bağımsız stüdyolar,game/creative market comparator,STATUS_UNCERTAIN,Denmark,Avrupa,NOT_APPLICABLE,Official site/portfolio breadth coding; employee count not asserted,Game development/publishing,PC/console/mobile or multi-platform,Tek kelime,Yok,NOT VERIFIED,NOT VERIFIED,QUALIFYING_EVIDENCE_INCOMPLETE,QUALIFYING_EVIDENCE_INCOMPLETE,SRC-DEC-STUDIO-NAME-001-099;SRC-DEC-STUDIO-NAME-001-100,2026-08-08,ESCALATE,Primary activity and official portfolio aligned to layer; no secondary quota count,LOW — fail-closed source review,quality-assurance-director,NOT APPLICABLE,CAN-DEC-STUDIO-NAME-001-050,triband,NOT_APPLICABLE,INDEPENDENT_SAMPLE_UNIT,Bağımsız stüdyolar,HISTORICAL_EVENT_SUBJECT,REVIEWED_UNIQUE,NOT_APPLICABLE,Historical case,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,RECORDED_IN_CASE_NAME,RECORDED_IN_CASE_NAME,NEEDS_RECHECK,REASON_UNVERIFIED,STATUS_UNCERTAIN,LOW
CNT-DEC-STUDIO-NAME-001-051,SMP-DEC-STUDIO-NAME-001-051,NOT APPLICABLE,Frictional Games,Bağımsız stüdyolar,game/creative market comparator,STATUS_UNCERTAIN,Sweden,Avrupa,NOT_APPLICABLE,Official site/portfolio breadth coding; employee count not asserted,Game development/publishing,PC/console/mobile or multi-platform,İki kelime,Games,NOT VERIFIED,NOT VERIFIED,QUALIFYING_EVIDENCE_INCOMPLETE,QUALIFYING_EVIDENCE_INCOMPLETE,SRC-DEC-STUDIO-NAME-001-101;SRC-DEC-STUDIO-NAME-001-102,2026-08-08,ESCALATE,Primary activity and official portfolio aligned to layer; no secondary quota count,LOW — fail-closed source review,quality-assurance-director,NOT APPLICABLE,CAN-DEC-STUDIO-NAME-001-051,frictional games,NOT_APPLICABLE,INDEPENDENT_SAMPLE_UNIT,Bağımsız stüdyolar,HISTORICAL_EVENT_SUBJECT,REVIEWED_UNIQUE,NOT_APPLICABLE,Historical case,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,RECORDED_IN_CASE_NAME,RECORDED_IN_CASE_NAME,NEEDS_RECHECK,REASON_UNVERIFIED,STATUS_UNCERTAIN,LOW
CNT-DEC-STUDIO-NAME-001-052,SMP-DEC-STUDIO-NAME-001-052,NOT APPLICABLE,Image & Form Games,Bağımsız stüdyolar,game/creative market comparator,STATUS_UNCERTAIN,Sweden,Avrupa,NOT_APPLICABLE,Official site/portfolio breadth coding; employee count not asserted,Game development/publishing,PC/console/mobile or multi-platform,Üç+ kelime,Games,NOT VERIFIED,NOT VERIFIED,QUALIFYING_EVIDENCE_INCOMPLETE,QUALIFYING_EVIDENCE_INCOMPLETE,SRC-DEC-STUDIO-NAME-001-103;SRC-DEC-STUDIO-NAME-001-104,2026-08-08,ESCALATE,Primary activity and official portfolio aligned to layer; no secondary quota count,LOW — fail-closed source review,quality-assurance-director,NOT APPLICABLE,CAN-DEC-STUDIO-NAME-001-052,image form games,NOT_APPLICABLE,INDEPENDENT_SAMPLE_UNIT,Bağımsız stüdyolar,HISTORICAL_EVENT_SUBJECT,REVIEWED_UNIQUE,NOT_APPLICABLE,Historical case,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,RECORDED_IN_CASE_NAME,RECORDED_IN_CASE_NAME,NEEDS_RECHECK,REASON_UNVERIFIED,STATUS_UNCERTAIN,LOW
CNT-DEC-STUDIO-NAME-001-053,SMP-DEC-STUDIO-NAME-001-053,NOT APPLICABLE,Zoink Games,Bağımsız stüdyolar,game/creative market comparator,STATUS_UNCERTAIN,Sweden,Avrupa,NOT_APPLICABLE,Official site/portfolio breadth coding; employee count not asserted,Game development/publishing,PC/console/mobile or multi-platform,İki kelime,Games,NOT VERIFIED,NOT VERIFIED,QUALIFYING_EVIDENCE_INCOMPLETE,QUALIFYING_EVIDENCE_INCOMPLETE,SRC-DEC-STUDIO-NAME-001-105;SRC-DEC-STUDIO-NAME-001-106,2026-08-08,ESCALATE,Primary activity and official portfolio aligned to layer; no secondary quota count,LOW — fail-closed source review,quality-assurance-director,NOT APPLICABLE,CAN-DEC-STUDIO-NAME-001-053,zoink games,NOT_APPLICABLE,INDEPENDENT_SAMPLE_UNIT,Bağımsız stüdyolar,HISTORICAL_EVENT_SUBJECT,REVIEWED_UNIQUE,NOT_APPLICABLE,Historical case,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,RECORDED_IN_CASE_NAME,RECORDED_IN_CASE_NAME,NEEDS_RECHECK,REASON_UNVERIFIED,STATUS_UNCERTAIN,LOW
CNT-DEC-STUDIO-NAME-001-054,SMP-DEC-STUDIO-NAME-001-054,NOT APPLICABLE,Red Thread Games,Bağımsız stüdyolar,game/creative market comparator,STATUS_UNCERTAIN,Norway,Avrupa,NOT_APPLICABLE,Official site/portfolio breadth coding; employee count not asserted,Game development/publishing,PC/console/mobile or multi-platform,Üç+ kelime,Games,NOT VERIFIED,NOT VERIFIED,QUALIFYING_EVIDENCE_INCOMPLETE,QUALIFYING_EVIDENCE_INCOMPLETE,SRC-DEC-STUDIO-NAME-001-107;SRC-DEC-STUDIO-NAME-001-108,2026-08-08,ESCALATE,Primary activity and official portfolio aligned to layer; no secondary quota count,LOW — fail-closed source review,quality-assurance-director,NOT APPLICABLE,CAN-DEC-STUDIO-NAME-001-054,red thread games,NOT_APPLICABLE,INDEPENDENT_SAMPLE_UNIT,Bağımsız stüdyolar,HISTORICAL_EVENT_SUBJECT,REVIEWED_UNIQUE,NOT_APPLICABLE,Historical case,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,RECORDED_IN_CASE_NAME,RECORDED_IN_CASE_NAME,NEEDS_RECHECK,REASON_UNVERIFIED,STATUS_UNCERTAIN,LOW
CNT-DEC-STUDIO-NAME-001-055,SMP-DEC-STUDIO-NAME-001-055,NOT APPLICABLE,Housemarque,Bağımsız stüdyolar,game/creative market comparator,STATUS_UNCERTAIN,Finland,Avrupa,NOT_APPLICABLE,Official site/portfolio breadth coding; employee count not asserted,Game development/publishing,PC/console/mobile or multi-platform,Uydurma kelime,Yok,NOT VERIFIED,NOT VERIFIED,QUALIFYING_EVIDENCE_INCOMPLETE,QUALIFYING_EVIDENCE_INCOMPLETE,SRC-DEC-STUDIO-NAME-001-109;SRC-DEC-STUDIO-NAME-001-110,2026-08-08,ESCALATE,Primary activity and official portfolio aligned to layer; no secondary quota count,LOW — fail-closed source review,quality-assurance-director,NOT APPLICABLE,CAN-DEC-STUDIO-NAME-001-055,housemarque,NOT_APPLICABLE,INDEPENDENT_SAMPLE_UNIT,Bağımsız stüdyolar,HISTORICAL_EVENT_SUBJECT,REVIEWED_UNIQUE,NOT_APPLICABLE,Historical case,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,RECORDED_IN_CASE_NAME,RECORDED_IN_CASE_NAME,NEEDS_RECHECK,REASON_UNVERIFIED,STATUS_UNCERTAIN,LOW
CNT-DEC-STUDIO-NAME-001-056,SMP-DEC-STUDIO-NAME-001-056,NOT APPLICABLE,Frozenbyte,Bağımsız stüdyolar,game/creative market comparator,STATUS_UNCERTAIN,Finland,Avrupa,NOT_APPLICABLE,Official site/portfolio breadth coding; employee count not asserted,Game development/publishing,PC/console/mobile or multi-platform,Birleşik kelime,Yok,NOT VERIFIED,NOT VERIFIED,QUALIFYING_EVIDENCE_INCOMPLETE,QUALIFYING_EVIDENCE_INCOMPLETE,SRC-DEC-STUDIO-NAME-001-111;SRC-DEC-STUDIO-NAME-001-112,2026-08-08,ESCALATE,Primary activity and official portfolio aligned to layer; no secondary quota count,LOW — fail-closed source review,quality-assurance-director,NOT APPLICABLE,CAN-DEC-STUDIO-NAME-001-056,frozenbyte,NOT_APPLICABLE,INDEPENDENT_SAMPLE_UNIT,Bağımsız stüdyolar,HISTORICAL_EVENT_SUBJECT,REVIEWED_UNIQUE,NOT_APPLICABLE,Historical case,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,RECORDED_IN_CASE_NAME,RECORDED_IN_CASE_NAME,NEEDS_RECHECK,REASON_UNVERIFIED,STATUS_UNCERTAIN,LOW
CNT-DEC-STUDIO-NAME-001-057,SMP-DEC-STUDIO-NAME-001-057,NOT APPLICABLE,Colossal Order,Bağımsız stüdyolar,game/creative market comparator,STATUS_UNCERTAIN,Finland,Avrupa,NOT_APPLICABLE,Official site/portfolio breadth coding; employee count not asserted,Game development/publishing,PC/console/mobile or multi-platform,İki kelime,Yok,NOT VERIFIED,NOT VERIFIED,QUALIFYING_EVIDENCE_INCOMPLETE,QUALIFYING_EVIDENCE_INCOMPLETE,SRC-DEC-STUDIO-NAME-001-113;SRC-DEC-STUDIO-NAME-001-114,2026-08-08,ESCALATE,Primary activity and official portfolio aligned to layer; no secondary quota count,LOW — fail-closed source review,quality-assurance-director,NOT APPLICABLE,CAN-DEC-STUDIO-NAME-001-057,colossal order,NOT_APPLICABLE,INDEPENDENT_SAMPLE_UNIT,Bağımsız stüdyolar,HISTORICAL_EVENT_SUBJECT,REVIEWED_UNIQUE,NOT_APPLICABLE,Historical case,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,RECORDED_IN_CASE_NAME,RECORDED_IN_CASE_NAME,NEEDS_RECHECK,REASON_UNVERIFIED,STATUS_UNCERTAIN,LOW
CNT-DEC-STUDIO-NAME-001-058,SMP-DEC-STUDIO-NAME-001-058,NOT APPLICABLE,Sad Owl Studios,Bağımsız stüdyolar,game/creative market comparator,STATUS_UNCERTAIN,United Kingdom,Avrupa,NOT_APPLICABLE,Official site/portfolio breadth coding; employee count not asserted,Game development/publishing,PC/console/mobile or multi-platform,Üç+ kelime,Studios,NOT VERIFIED,NOT VERIFIED,QUALIFYING_EVIDENCE_INCOMPLETE,QUALIFYING_EVIDENCE_INCOMPLETE,SRC-DEC-STUDIO-NAME-001-115;SRC-DEC-STUDIO-NAME-001-116,2026-08-08,ESCALATE,Primary activity and official portfolio aligned to layer; no secondary quota count,LOW — fail-closed source review,quality-assurance-director,NOT APPLICABLE,CAN-DEC-STUDIO-NAME-001-058,sad owl studios,NOT_APPLICABLE,INDEPENDENT_SAMPLE_UNIT,Bağımsız stüdyolar,HISTORICAL_EVENT_SUBJECT,REVIEWED_UNIQUE,NOT_APPLICABLE,Historical case,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,RECORDED_IN_CASE_NAME,RECORDED_IN_CASE_NAME,NEEDS_RECHECK,REASON_UNVERIFIED,STATUS_UNCERTAIN,LOW
CNT-DEC-STUDIO-NAME-001-059,SMP-DEC-STUDIO-NAME-001-059,NOT APPLICABLE,Masomo,Bağımsız stüdyolar,game/creative market comparator,STATUS_UNCERTAIN,Türkiye,Türkiye ve yakın bölge,NOT_APPLICABLE,Official site/portfolio breadth coding; employee count not asserted,Game development/publishing,PC/console/mobile or multi-platform,Tek kelime,Yok,NOT VERIFIED,NOT VERIFIED,QUALIFYING_EVIDENCE_INCOMPLETE,QUALIFYING_EVIDENCE_INCOMPLETE,SRC-DEC-STUDIO-NAME-001-117;SRC-DEC-STUDIO-NAME-001-118,2026-08-08,ESCALATE,Primary activity and official portfolio aligned to layer; no secondary quota count,LOW — fail-closed source review,quality-assurance-director,NOT APPLICABLE,CAN-DEC-STUDIO-NAME-001-059,masomo,NOT_APPLICABLE,INDEPENDENT_SAMPLE_UNIT,Bağımsız stüdyolar,HISTORICAL_EVENT_SUBJECT,REVIEWED_UNIQUE,NOT_APPLICABLE,Historical case,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,RECORDED_IN_CASE_NAME,RECORDED_IN_CASE_NAME,NEEDS_RECHECK,REASON_UNVERIFIED,STATUS_UNCERTAIN,LOW
CNT-DEC-STUDIO-NAME-001-060,SMP-DEC-STUDIO-NAME-001-060,NOT APPLICABLE,PanicBarn,Bağımsız stüdyolar,game/creative market comparator,STATUS_UNCERTAIN,United Kingdom,Avrupa,NOT_APPLICABLE,Official site/portfolio breadth coding; employee count not asserted,Game development/publishing,PC/console/mobile or multi-platform,Birleşik kelime,Yok,NOT VERIFIED,NOT VERIFIED,QUALIFYING_EVIDENCE_INCOMPLETE,QUALIFYING_EVIDENCE_INCOMPLETE,SRC-DEC-STUDIO-NAME-001-119;SRC-DEC-STUDIO-NAME-001-120,2026-08-08,ESCALATE,Primary activity and official portfolio aligned to layer; no secondary quota count,LOW — fail-closed source review,quality-assurance-director,NOT APPLICABLE,CAN-DEC-STUDIO-NAME-001-060,panicbarn,NOT_APPLICABLE,INDEPENDENT_SAMPLE_UNIT,Bağımsız stüdyolar,HISTORICAL_EVENT_SUBJECT,REVIEWED_UNIQUE,NOT_APPLICABLE,Historical case,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,RECORDED_IN_CASE_NAME,RECORDED_IN_CASE_NAME,NEEDS_RECHECK,REASON_UNVERIFIED,STATUS_UNCERTAIN,LOW
CNT-DEC-STUDIO-NAME-001-061,SMP-DEC-STUDIO-NAME-001-061,NOT APPLICABLE,Chucklefish,Bağımsız stüdyolar,game/creative market comparator,STATUS_UNCERTAIN,United Kingdom,Avrupa,NOT_APPLICABLE,Official site/portfolio breadth coding; employee count not asserted,Game development/publishing,PC/console/mobile or multi-platform,Birleşik kelime,Yok,NOT VERIFIED,NOT VERIFIED,QUALIFYING_EVIDENCE_INCOMPLETE,QUALIFYING_EVIDENCE_INCOMPLETE,SRC-DEC-STUDIO-NAME-001-121;SRC-DEC-STUDIO-NAME-001-122,2026-08-08,ESCALATE,Primary activity and official portfolio aligned to layer; no secondary quota count,LOW — fail-closed source review,quality-assurance-director,NOT APPLICABLE,CAN-DEC-STUDIO-NAME-001-061,chucklefish,NOT_APPLICABLE,INDEPENDENT_SAMPLE_UNIT,Bağımsız stüdyolar,HISTORICAL_EVENT_SUBJECT,REVIEWED_UNIQUE,NOT_APPLICABLE,Historical case,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,RECORDED_IN_CASE_NAME,RECORDED_IN_CASE_NAME,NEEDS_RECHECK,REASON_UNVERIFIED,STATUS_UNCERTAIN,LOW
CNT-DEC-STUDIO-NAME-001-062,SMP-DEC-STUDIO-NAME-001-062,NOT APPLICABLE,Mediatonic,Bağımsız stüdyolar,game/creative market comparator,STATUS_UNCERTAIN,United Kingdom,Avrupa,NOT_APPLICABLE,Official site/portfolio breadth coding; employee count not asserted,Game development/publishing,PC/console/mobile or multi-platform,Uydurma kelime,Yok,NOT VERIFIED,NOT VERIFIED,QUALIFYING_EVIDENCE_INCOMPLETE,QUALIFYING_EVIDENCE_INCOMPLETE,SRC-DEC-STUDIO-NAME-001-123;SRC-DEC-STUDIO-NAME-001-124,2026-08-08,ESCALATE,Primary activity and official portfolio aligned to layer; no secondary quota count,LOW — fail-closed source review,quality-assurance-director,NOT APPLICABLE,CAN-DEC-STUDIO-NAME-001-062,mediatonic,NOT_APPLICABLE,INDEPENDENT_SAMPLE_UNIT,Bağımsız stüdyolar,HISTORICAL_EVENT_SUBJECT,REVIEWED_UNIQUE,NOT_APPLICABLE,Historical case,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,RECORDED_IN_CASE_NAME,RECORDED_IN_CASE_NAME,NEEDS_RECHECK,REASON_UNVERIFIED,STATUS_UNCERTAIN,LOW
CNT-DEC-STUDIO-NAME-001-063,SMP-DEC-STUDIO-NAME-001-063,NOT APPLICABLE,Aggro Crab,Bağımsız stüdyolar,game/creative market comparator,STATUS_UNCERTAIN,United States,Kuzey Amerika,NOT_APPLICABLE,Official site/portfolio breadth coding; employee count not asserted,Game development/publishing,PC/console/mobile or multi-platform,İki kelime,Yok,NOT VERIFIED,NOT VERIFIED,QUALIFYING_EVIDENCE_INCOMPLETE,QUALIFYING_EVIDENCE_INCOMPLETE,SRC-DEC-STUDIO-NAME-001-125;SRC-DEC-STUDIO-NAME-001-126,2026-08-08,ESCALATE,Primary activity and official portfolio aligned to layer; no secondary quota count,LOW — fail-closed source review,quality-assurance-director,NOT APPLICABLE,CAN-DEC-STUDIO-NAME-001-063,aggro crab,NOT_APPLICABLE,INDEPENDENT_SAMPLE_UNIT,Bağımsız stüdyolar,HISTORICAL_EVENT_SUBJECT,REVIEWED_UNIQUE,NOT_APPLICABLE,Historical case,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,RECORDED_IN_CASE_NAME,RECORDED_IN_CASE_NAME,NEEDS_RECHECK,REASON_UNVERIFIED,STATUS_UNCERTAIN,LOW
CNT-DEC-STUDIO-NAME-001-064,SMP-DEC-STUDIO-NAME-001-064,NOT APPLICABLE,Heart Machine,Bağımsız stüdyolar,game/creative market comparator,STATUS_UNCERTAIN,United States,Kuzey Amerika,NOT_APPLICABLE,Official site/portfolio breadth coding; employee count not asserted,Game development/publishing,PC/console/mobile or multi-platform,İki kelime,Yok,NOT VERIFIED,NOT VERIFIED,QUALIFYING_EVIDENCE_INCOMPLETE,QUALIFYING_EVIDENCE_INCOMPLETE,SRC-DEC-STUDIO-NAME-001-127;SRC-DEC-STUDIO-NAME-001-128,2026-08-08,ESCALATE,Primary activity and official portfolio aligned to layer; no secondary quota count,LOW — fail-closed source review,quality-assurance-director,NOT APPLICABLE,CAN-DEC-STUDIO-NAME-001-064,heart machine,NOT_APPLICABLE,INDEPENDENT_SAMPLE_UNIT,Bağımsız stüdyolar,HISTORICAL_EVENT_SUBJECT,REVIEWED_UNIQUE,NOT_APPLICABLE,Historical case,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,RECORDED_IN_CASE_NAME,RECORDED_IN_CASE_NAME,NEEDS_RECHECK,REASON_UNVERIFIED,STATUS_UNCERTAIN,LOW
CNT-DEC-STUDIO-NAME-001-065,SMP-DEC-STUDIO-NAME-001-065,NOT APPLICABLE,Night School Studio,Bağımsız stüdyolar,game/creative market comparator,STATUS_UNCERTAIN,United States,Kuzey Amerika,NOT_APPLICABLE,Official site/portfolio breadth coding; employee count not asserted,Game development/publishing,PC/console/mobile or multi-platform,Üç+ kelime,Studio,NOT VERIFIED,NOT VERIFIED,QUALIFYING_EVIDENCE_INCOMPLETE,QUALIFYING_EVIDENCE_INCOMPLETE,SRC-DEC-STUDIO-NAME-001-129;SRC-DEC-STUDIO-NAME-001-130,2026-08-08,ESCALATE,Primary activity and official portfolio aligned to layer; no secondary quota count,LOW — fail-closed source review,quality-assurance-director,NOT APPLICABLE,CAN-DEC-STUDIO-NAME-001-065,night school studio,NOT_APPLICABLE,INDEPENDENT_SAMPLE_UNIT,Bağımsız stüdyolar,HISTORICAL_EVENT_SUBJECT,REVIEWED_UNIQUE,NOT_APPLICABLE,Historical case,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,RECORDED_IN_CASE_NAME,RECORDED_IN_CASE_NAME,NEEDS_RECHECK,REASON_UNVERIFIED,STATUS_UNCERTAIN,LOW
CNT-DEC-STUDIO-NAME-001-066,SMP-DEC-STUDIO-NAME-001-066,NOT APPLICABLE,Mobius Digital,Bağımsız stüdyolar,game/creative market comparator,STATUS_UNCERTAIN,United States,Kuzey Amerika,NOT_APPLICABLE,Official site/portfolio breadth coding; employee count not asserted,Game development/publishing,PC/console/mobile or multi-platform,İki kelime,Digital,NOT VERIFIED,NOT VERIFIED,QUALIFYING_EVIDENCE_INCOMPLETE,QUALIFYING_EVIDENCE_INCOMPLETE,SRC-DEC-STUDIO-NAME-001-131;SRC-DEC-STUDIO-NAME-001-132,2026-08-08,ESCALATE,Primary activity and official portfolio aligned to layer; no secondary quota count,LOW — fail-closed source review,quality-assurance-director,NOT APPLICABLE,CAN-DEC-STUDIO-NAME-001-066,mobius digital,NOT_APPLICABLE,INDEPENDENT_SAMPLE_UNIT,Bağımsız stüdyolar,HISTORICAL_EVENT_SUBJECT,REVIEWED_UNIQUE,NOT_APPLICABLE,Historical case,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,RECORDED_IN_CASE_NAME,RECORDED_IN_CASE_NAME,NEEDS_RECHECK,REASON_UNVERIFIED,STATUS_UNCERTAIN,LOW
CNT-DEC-STUDIO-NAME-001-067,SMP-DEC-STUDIO-NAME-001-067,NOT APPLICABLE,DrinkBox Studios,Bağımsız stüdyolar,game/creative market comparator,STATUS_UNCERTAIN,Canada,Kuzey Amerika,NOT_APPLICABLE,Official site/portfolio breadth coding; employee count not asserted,Game development/publishing,PC/console/mobile or multi-platform,İki kelime,Studios,NOT VERIFIED,NOT VERIFIED,QUALIFYING_EVIDENCE_INCOMPLETE,QUALIFYING_EVIDENCE_INCOMPLETE,SRC-DEC-STUDIO-NAME-001-133;SRC-DEC-STUDIO-NAME-001-134,2026-08-08,ESCALATE,Primary activity and official portfolio aligned to layer; no secondary quota count,LOW — fail-closed source review,quality-assurance-director,NOT APPLICABLE,CAN-DEC-STUDIO-NAME-001-067,drinkbox studios,NOT_APPLICABLE,INDEPENDENT_SAMPLE_UNIT,Bağımsız stüdyolar,HISTORICAL_EVENT_SUBJECT,REVIEWED_UNIQUE,NOT_APPLICABLE,Historical case,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,RECORDED_IN_CASE_NAME,RECORDED_IN_CASE_NAME,NEEDS_RECHECK,REASON_UNVERIFIED,STATUS_UNCERTAIN,LOW
CNT-DEC-STUDIO-NAME-001-068,SMP-DEC-STUDIO-NAME-001-068,NOT APPLICABLE,Kitfox Games,Bağımsız stüdyolar,game/creative market comparator,STATUS_UNCERTAIN,Canada,Kuzey Amerika,NOT_APPLICABLE,Official site/portfolio breadth coding; employee count not asserted,Game development/publishing,PC/console/mobile or multi-platform,İki kelime,Games,NOT VERIFIED,NOT VERIFIED,QUALIFYING_EVIDENCE_INCOMPLETE,QUALIFYING_EVIDENCE_INCOMPLETE,SRC-DEC-STUDIO-NAME-001-135;SRC-DEC-STUDIO-NAME-001-136,2026-08-08,ESCALATE,Primary activity and official portfolio aligned to layer; no secondary quota count,LOW — fail-closed source review,quality-assurance-director,NOT APPLICABLE,CAN-DEC-STUDIO-NAME-001-068,kitfox games,NOT_APPLICABLE,INDEPENDENT_SAMPLE_UNIT,Bağımsız stüdyolar,HISTORICAL_EVENT_SUBJECT,REVIEWED_UNIQUE,NOT_APPLICABLE,Historical case,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,RECORDED_IN_CASE_NAME,RECORDED_IN_CASE_NAME,NEEDS_RECHECK,REASON_UNVERIFIED,STATUS_UNCERTAIN,LOW
